Year,Company_Name,ABN,ANZSIC_Code
2023-24,Aspen Medical Pty Limited,32105250413,7211
2023-24,Aspire 4 Life Ltd.,53615917167,8790
2023-24,Asplundh Tree Expert (Australia) Pty Ltd,83055140424,510
2023-24,Asplundh Tree Expert (Australia) Pty Ltd,83055140424,7719
2023-24,Assa Abloy Australia Pacific Pty. Limited,81095354582,1492
2023-24,Assa Abloy Australia Pacific Pty. Limited,81095354582,2299
2023-24,Assa Abloy Australia Pacific Pty. Limited,81095354582,1611
2023-24,Assisi Centre Limited,33929275686,8601
2023-24,Associated Kiln Driers Pty. Limited,34004341048,1411
2023-24,Assurant Inc.,,7291
2023-24,Assured Home Care Group Pty Ltd,60644752394,8790
2023-24,Assyrian Christian Schools Limited,91099666716,8023
2023-24,Astrazeneca UK Limited,,1841
2023-24,Asuria People Services Pty Limited,81132914633,8790
2023-24,At Kearney Australia Pty Ltd,20071957474,6962
2023-24,Atherton Holdings Pty. Limited,33006430860,2419
2023-24,AtkinsRealis Australia Pty Ltd,50080356850,6923
2023-24,Atlas Copco Australia Pty Ltd,85620125153,3499
2023-24,Atlas Programmed Marine Holdings Pty Ltd,69620316252,7212
2023-24,Atlassian Pty Ltd,53102443916,7000
2023-24,Attain HealthTech Pty Ltd,41655851755,5910
2023-24,Attain HealthTech Pty Ltd,41655851755,8790
2023-24,Atturra Limited,34654662638,6962
2023-24,Audi Australia Pty Ltd,86077092776,3911
2023-24,Aurecon Australasia Pty Ltd,54005139873,6962
2023-24,Aurelia Metals Limited,37108476384,804
2023-24,Aurizn Holdco Pty Ltd,15658290996,6999
2023-24,Aurizon Holdings Limited,14146335622,4710
2023-24,Aurrum Pty. Limited,91168114038,8601
2023-24,Aus Holdco Pty Limited,27078276758,2439
2023-24,Aus Pie Co Pty Ltd,86662468895,1172
2023-24,Ausco Modular Pty Limited,14010654994,3020
2023-24,Auscoal Superannuation Pty Ltd,70003566989,6419
2023-24,Ausenco Pty Ltd,31114541114,6923
2023-24,Ausgrid Management Pty Ltd,83615449548,2630
2023-24,Aushealth Corporate Pty Ltd,15008089745,8599
2023-24,Ausnet Services Ltd.,,2630
2023-24,Ausnet Services Ltd.,,2620
2023-24,Ausreo Pty Limited,11094555192,2110
2023-24,Aussie Broadband Limited,29132090192,5910
2023-24,Austal Limited,73009250266,2391
2023-24,Austin Engineering Limited,60078480136,2499
2023-24,Australasian Performing Right Association Ltd,42000016099,5521
2023-24,Australia Pacific Airports Corporation Limited,89069775266,5220
2023-24,Australian Agricultural Company Limited,15010892270,142
2023-24,Australian Aluminium Finishing Pty Limited,50004013496,2293
2023-24,Australian And New Zealand College Of Anaesthetists,82055042852,8102
2023-24,Australian Bakels (Pty) Ltd,35000112836,1172
2023-24,Australian Bluegum Plantations Pty Ltd,68139400623,301
2023-24,Australian Capital Equity Pty Ltd,88009412328,6240
2023-24,Australian Catholic University Limited,15050192660,8102
2023-24,Australian Centre For Advanced Computing And Communication Pty Ltd,27095046923,7000
2023-24,Australian Centre For The Prevention Of Cervical Cancer Ltd,35430554780,8520
2023-24,Australian College Of Optometry,18004235250,8532
2023-24,Australian College Of Rural And Remote Medicine,12078081848,8102
2023-24,Australian College of Nursing Ltd,48154924642,8102
2023-24,Australian Comfort Group Pty Ltd,23098742584,2513
2023-24,Australian Community Support Organisation Ltd.,43037816628,8790
2023-24,Australian Computer Society Incorporated,53156305487,9551
2023-24,Australian Concert And Entertainment Security Pty Ltd,16002990794,7712
2023-24,Australian Consumers Association,72000281925,5700
2023-24,Australian Country Choice Holdings Pty Ltd,87009729999,1111
2023-24,Australian Country Choice Holdings Pty Ltd,87009729999,142
2023-24,Australian Education Union New South Wales Teachers Federation Branch,86600150697,9552
2023-24,Australian Energy Market Operator Limited,94072010327,2640
2023-24,Australian Fellowship Of Evangelical Students,91509626599,9540
2023-24,Australian Finance Group Ltd,11066385822,6419
2023-24,Australian Financial Complaints Authority Limited,38620494340,6999
2023-24,Australian Football League,97489912318,9114
2023-24,Australian Football League,97489912318,9113
2023-24,Australian Foundation For Disability,99000112729,8790
2023-24,Australian Glass Group (Holdings) Pty Ltd,88603493901,2010
2023-24,Australian Health & Nutrition Association Limited,63096452872,1162
2023-24,Australian Inclusion Group Limited,81610169063,9131
2023-24,Australian Industry Trade College Ltd,76115458743,8022
2023-24,Australian Institute Of Business Pty Ltd,86009115422,8101
2023-24,Australian Institute Of Company Directors,11008484197,9551
2023-24,Australian Islamic College Perth Inc,66264753659,8023
2023-24,Australian Lamb Colac Group Holdings Pty Ltd,93138455535,1111
2023-24,Australian Logistics Acquisition Holdings Pty Limited,28611628909,4710
2023-24,Australian Maritime Systems Group Pty Ltd,45093774942,9429
2023-24,Australian Meat Group Pty Ltd,75168396316,1111
2023-24,Australian Military Bank Ltd,48087649741,6221
2023-24,Australian Motoring Services Pty Ltd,60100488613,6999
2023-24,Australian Motoring Services Pty Ltd,60100488613,3504
2023-24,Australian Motors S.A. Pty. Limited,60007635958,3911
2023-24,Australian Multicultural Community Services Limited,69022519263,9559
2023-24,"Australian Municipal, Administrative, Clerical and Services Union",28519971998,9552
2023-24,Australian Mutual Bank Ltd,93087650726,6223
2023-24,Australian National University,52234063906,8102
2023-24,Australian Nursing And Midwifery Federation (Victorian Branch),80571091192,9552
2023-24,Australian Nursing And Midwifery Federation New South Wales Branch,85726054782,9552
2023-24,Australian Nursing Home Foundation Limited,73115456230,8601
2023-24,Australian Payments Plus Limited,19649744203,6419
2023-24,Australian Red Cross Society,50169561394,8599
2023-24,Australian Regional And Remote Community Services Limited,88167926132,8601
2023-24,Australian Registry Investments Pty Ltd,79617926020,7212
2023-24,Australian Restoration And Construction Pty Ltd,42169552416,3019
2023-24,Australian Retirement Trust Pty Ltd,88010720840,6330
2023-24,Australian Steel Mill Services Pty Limited,40003705673,2034
2023-24,Australian Strata Community Group Pty Ltd,70166256257,6961
2023-24,Australian Training Company Limited,99068364269,8220
2023-24,Australian Truck & 4Wd Rentals Pty Ltd,88056422309,6619
2023-24,Australian Turf Club Limited,81148157288,4530
2023-24,Australian Unity Limited,23087648888,8601
2023-24,Australian Unity Limited,23087648888,6419
2023-24,Australian Venue Co Limited,14607666348,4520
2023-24,Australian Vintage Ltd,78052179932,131
2023-24,Australian Wholistic Health & Wellbeing Company LImited,70145723119,6962
2023-24,Australian Wildlife Conservancy,36068572556,8922
2023-24,Australian Wine Selectors Pty Ltd,64056402772,4123
2023-24,Australian Wool Testing Authority Limited,43006014106,6925
2023-24,Australian Workers Union,28853022982,9552
2023-24,Australian-Croatian Cardinal Stepinac Association Limited,58136596444,8601
2023-24,Austzeal Pty Ltd,69003093427,8102
2023-24,Auswide Bank Ltd,40087652060,6221
2023-24,Autism Association Of South Australia,98164545215,8790
2023-24,Autism Association Of Western Australia Inc,54354917843,8599
2023-24,Autism Queensland Limited,79253351418,9559
2023-24,Autism Spectrum Australia (Aspect),12000637267,8790
2023-24,Auto & General Holdings Pty Ltd,84086321459,6420
2023-24,Automatic Data Processing Limited,70003924945,7291
2023-24,Automic Pty Ltd,27152260814,6419
2023-24,Automotive Food Metals Engineering Printing & Kindred Industries Union,59459725116,9552
2023-24,Automotive Institute of Technology Incorporated,17206382663,8101
2023-24,Autopact Pty Ltd,44608040606,3911
2023-24,Autosports Group Limited,54614505261,3911
2023-24,Avada Group Limited,57648988783,7719
2023-24,Avant Mutual Group Limited,58123154898,6411
2023-24,Avant Mutual Group Limited,58123154898,6322
2023-24,Avant Mutual Group Limited,58123154898,6931
2023-24,Aveng Australia Holdings Pty Ltd,33108058331,3020
2023-24,Aveng Australia Holdings Pty Ltd,33108058331,3109
2023-24,Aveo Group Limited,28010729950,8601
2023-24,Avery Dennison Australia Pty Ltd,85111277984,1529
2023-24,Aviation Industry Resources Pty Ltd,79141405843,7212
2023-24,Avid Property Group Pty Ltd,81607963093,3211
2023-24,Avivo: Live Life Inc.,21515661040,8790
2023-24,Avjennings Limited,44004327771,3011
2023-24,Avk Australia Holding Pty Ltd,11081236777,2222
2023-24,Avondale University Limited,53108186401,8102
2023-24,Aware Super Pty Ltd,11118202672,6330
2023-24,Awp Australia Pty Ltd,52097227177,6322
2023-24,Axalta Coating Systems Australia Pty Ltd,53158497655,3339
2023-24,B & E LTD,32087652088,6221
2023-24,B & R Enclosures Pty. Ltd.,97007587082,2439
2023-24,B Braun Australia Pty Ltd,56002945155,3491
2023-24,B Braun Australia Pty Ltd,56002945155,8512
2023-24,B M W Australia Ltd.,11004675129,3501
2023-24,B P Australia Pty Ltd,53004085616,5220
2023-24,B P Australia Pty Ltd,53004085616,1701
2023-24,B P Australia Pty Ltd,53004085616,4000
2023-24,B P Australia Pty Ltd,53004085616,7291
2023-24,B.I.C. Services Pty. Limited,40003700301,7311
2023-24,B.M.D. Holdings Pty. Limited,47010093348,3101
2023-24,B.M.D. Holdings Pty. Limited,47010093348,3020
2023-24,B.M.D. Holdings Pty. Limited,47010093348,3291
2023-24,B.c Cockburn & Others,95591906639,6931
2023-24,BAE Systems PLC,,2391
2023-24,BAE Systems PLC,,7000
2023-24,BALCO LIMITED,50094493866,529
2023-24,BALL AUSTRALIA PTY LTD,48051399341,3319
2023-24,BALLARAT AND DISTRICT ABORIGINAL CO-OPERATIVE LIMITED,33266090956,8539
2023-24,BALMAIN & CO PTY LTD,71613663817,7211
2023-24,BAMARA PTY. LTD.,57622617430,8790
2023-24,BANLAW PTY LIMITED,88062044071,2462
2023-24,BARRENJOEY SERVICES PTY LIMITED,44636976344,6419
2023-24,BARRETT BURSTON MALTING CO. PTY. LTD.,39050142526,1161
2023-24,BAT SOUTH PTY LTD,23095066345,6961
2023-24,BATCHFIRE RESOURCES PTY LTD,84607340189,600
2023-24,BBC Studios Australia Holdings Pty Ltd,85127624104,5622
2023-24,BCYF - Bethany Limited,98057582733,8010
2023-24,BCYF - Bethany Limited,98057582733,8790
2023-24,BDO Australia Limited,77133657833,6932
2023-24,BE Campbell Services Pty Ltd,37163052926,1111
2023-24,BEAM MOBILITY AUSTRALIA PTY LTD,62629999533,6639
2023-24,BEIGENE AUS PTY LTD,23164802037,6910
2023-24,BELGRAVE HEIGHTS CHRISTIAN SCHOOL OF THE PRESBYTERIAN CHURCH OF VIC INC,54139936715,8023
2023-24,BELLEVUE GOLD LIMITED,99110439686,804
2023-24,BELMONT CHRISTIAN COLLEGE LIMITED,98002590169,8023
2023-24,BENSON RADIOLOGY,86838865906,8520
2023-24,BERRY HOLDINGS OF AUSTRALIA PTY LTD & Costa Berry Holdings Pty Ltd,32685595255,111
2023-24,BEST & LESS GROUP HOLDINGS PTY LTD,76642843221,4251
2023-24,BET GROUP GLOBAL PTY LTD,88614699900,8790
2023-24,BETASHARES FINANCIAL GROUP PTY LTD,58646305517,6419
2023-24,BETMAKERS TECHNOLOGY GROUP LTD,21164521395,7000
2023-24,BETTER REHABILITATION PTY. LTD.,80602022435,8539
2023-24,BG Hotels (Cairns) Pty Ltd,56108222475,4400
2023-24,BG&E Pty Ltd,67150804603,6923
2023-24,BG&E RESOURCES PTY LTD,94628465056,6923
2023-24,BGC (Australia) Pty Ltd,62005736005,2034
2023-24,BGC (Australia) Pty Ltd,62005736005,2223
2023-24,BGIS Pty Ltd,83064638197,3020
2023-24,BHCA Pty Limited,99126164163,6419
2023-24,BHCA Pty Limited,99126164163,6720
2023-24,BHN Better Health Network Ltd,46659939054,8599
2023-24,BHP Group Limited,49004028077,600
2023-24,BHP Group Limited,49004028077,1090
2023-24,BHP Group Limited,49004028077,806
2023-24,BHP Group Limited,49004028077,803
2023-24,BHP Group Limited,49004028077,801
2023-24,BHP Group Limited,49004028077,1012
2023-24,BIELBY HOLDINGS PTY. LTD.,36052188600,3101
2023-24,BIOSIS PTY LTD,65006175097,6910
2023-24,BIRCH & WAITE HOLDINGS PTY LTD,67624063314,1199
2023-24,BITZER SE,,2499
2023-24,BLUE ROCK 3030 PTY LTD,21650976275,6932
2023-24,BLUE WATER SHIPPING PTY LTD,46159947092,4610
2023-24,BLUECHIP INFOTECH PTY LTD,32076483808,3492
2023-24,BLUETANG HOLDINGS PTY LTD,62659125416,8710
2023-24,BMC SOFTWARE (AUSTRALIA) PTY. LTD.,12007280088,7000
2023-24,BMS RISK SOLUTIONS PTY LTD,45161187980,6420
2023-24,BMT Commercial Australia Pty Ltd,54010830421,6923
2023-24,BMT Tax Depreciation Pty Limited,44115282392,6923
2023-24,BMW Australia Finance Limited,78007101715,6230
2023-24,BN Law Limited,22621026864,6931
2023-24,BNK Banking Corporation Limited,63087651849,6221
2023-24,BNP Paribas,23000000117,6221
2023-24,BOLDBRIDGE GROUP LIMITED,39154499065,4530
2023-24,BONNEY ENERGY GROUP PTY LTD,24053113992,3321
2023-24,BOUNDARY BEND OLIVES PTY LTD,79084730101,137
2023-24,BOWEN OLD PEOPLE'S HOME SOCIETY,79672174943,8601
2023-24,BREAKAWAY TOOWOOMBA INC,28208514271,8609
2023-24,BRIBIE ISLAND RSL AND CITIZENS MEMORIAL CLUB INC.,59878649324,4530
2023-24,BRIDGEWEST PERTH PHARMA PTY LTD,21663385411,1841
2023-24,BRIGHTE CAPITAL PTY LIMITED,74609165906,6230
2023-24,BRIMBANK PRE-SCHOOL ASSOCIATION INC.,25722360940,9559
2023-24,BRISBANE BRONCOS LIMITED,41009570030,9114
2023-24,BRISBANE BRONCOS LIMITED,41009570030,9112
2023-24,BRISBANE CHRISTIAN COLLEGE,23107469054,8023
2023-24,BRYANT & BROTHERS PTY. LTD.,14160258328,6940
2023-24,BSA Limited,50088412748,5809
2023-24,BSI GROUP ANZ PTY LIMITED,72078659211,6962
2023-24,BSR Australia Limited,84122529695,6640
2023-24,BT Australasia Pty Limited,93003050146,5809
2023-24,BUMA AUSTRALIA PTY LTD,28649634579,600
2023-24,BUREAU VAN DIJK ELECTRONIC PUBLISHING PTY LIMITED,38169036417,
2023-24,BUSINESS SECURITY AND MANAGEMENT SOLUTIONS PTY. LTD.,85129088286,7712
2023-24,BVN Architecture Pty Ltd,46010724339,6921
2023-24,BX Bunka Australia Pty Ltd,74124163793,2229
2023-24,Babcock Australia Holdings Pty Ltd,99602953739,4900
2023-24,Babcock Australia Holdings Pty Ltd,99602953739,6999
2023-24,Baby Bunting Group Limited,58128533693,4279
2023-24,Bacova Holdings Pty. Ltd.,51008581566,3911
2023-24,Badge Management Pty Ltd,11115076072,3020
2023-24,Bai Communications Pty Ltd,99086048562,5802
2023-24,Baiada Pty Ltd,47000426808,1192
2023-24,Baiada Pty Ltd,47000426808,171
2023-24,Baiada Pty Ltd,47000426808,1112
2023-24,Baiada Pty Ltd,47000426808,7291
2023-24,Baiada Pty Ltd,47000426808,1113
2023-24,Bain International Inc.,29003850619,6962
2023-24,Baker & Mckenzie,32266778912,6931
2023-24,Baker Heart And Diabetes Institute,98131762948,6910
2023-24,Bakers Delight Holdings Ltd.,88052528202,1174
2023-24,Ball & Doggett Pty Ltd,58005190036,3736
2023-24,Ballantyne Pty. Ltd.,89006036684,1133
2023-24,Ballarat And Clarendon College,35006101113,8023
2023-24,Ballarat And Queen'S Anglican Grammar School,93005091805,8010
2023-24,Ballarat Community Health,98227492950,8539
2023-24,Bank Australia Limited,21087651607,6221
2023-24,Bank Of China Limited,29002979955,6221
2023-24,Bank Of Queensland Limited,32009656740,6221
2023-24,Bank Of Sydney Ltd,44093488629,6221
2023-24,Bankstown District Sports Club Ltd,88000243916,4530
2023-24,Banyule Community Health,87776964889,8539
2023-24,Bapcor Limited,80153199912,3504
2023-24,Bapcor Limited,80153199912,3921
2023-24,Bapsh Pty Limited,54605702618,4710
2023-24,Bapsh Pty Limited,54605702618,4610
2023-24,Bapsh Pty Limited,54605702618,510
2023-24,Bapsh Pty Limited,54605702618,5299
2023-24,Baptcare Ltd,12069130463,8601
2023-24,Baptist Care (Sa) Incorporated,81257754846,8790
2023-24,Baptist Village Baxter Limited,96006640544,8601
2023-24,Baptistcare NSW & ACT,90000049525,9559
2023-24,Baptistcare WA Limited,17138445819,9559
2023-24,Barbeques Galore Pty Limited,92008577759,4221
2023-24,Barenbrug Australia Pty Ltd,43007614379,159
2023-24,Barker College,18620620356,8023
2023-24,Barker Trailers Pty. Ltd.,67005573660,2312
2023-24,Barkuma Inc,63477154168,8790
2023-24,Barnardos Australia,18068557906,8790
2023-24,Barooga Sports Club Ltd,96001757491,4530
2023-24,Barry & Helen Fitzgerald Family Trust,24812604132,4512
2023-24,Bartier Perry Pty Limited,30124690053,6931
2023-24,Basf Australia Ltd.,62008437867,1812
2023-24,Bates Smart Architects Pty Ltd,68094740986,6921
2023-24,Bathurst R S L Club Ltd,66001031947,4530
2023-24,Bayer AG,,1841
2023-24,Bayer AG,,1832
2023-24,Bayer AG,,2412
2023-24,Bayley House,79262349071,8219
2023-24,Bayton Group Holdings Pty Ltd,42000769880,7311
2023-24,Bbpha 1 Pty Ltd,15144078151,3020
2023-24,Bbqsam Pty Limited,26159613644,4211
2023-24,Bci Media Group Pty Ltd,23098928959,6020
2023-24,Be Our Guest Holdings Pty Ltd,88129257147,4511
2023-24,Beach Energy Limited,20007617969,700
2023-24,Beach Hotel Byron Bay Trust II,95700806344,4520
2023-24,Beacon Lighting Group Limited,90164122785,4229
2023-24,Beaconhills Christian College Limited,48006204548,8023
2023-24,Beak & Johnston Holdings Pty Ltd,49108790718,1199
2023-24,Beauty Bay Produce Pty Limited,93051941854,3605
2023-24,Beauty Bay Produce Pty Limited,93051941854,131
2023-24,Beca Pty. Ltd.,85004974341,6923
2023-24,Bechtel Australia Proprietary Limited,42006334505,6923
2023-24,Becton Dickinson and Company,,8599
2023-24,Bedford Group Ltd,34158717447,8790
2023-24,Bega Cheese Limited,81008358503,1133
2023-24,Bega Cheese Limited,81008358503,1199
2023-24,Bega Cheese Limited,81008358503,1140
2023-24,Bega Cheese Limited,81008358503,1912
2023-24,Bega Cheese Limited,81008358503,1131
2023-24,Beiersdorf Australia Ltd,98000025623,3720
2023-24,Beijer Ref Holdings Australia Pty Ltd,28607082379,3494
2023-24,Beijing Enterprises Water Group Limited,,2811
2023-24,Bellamy's Organic Pty Ltd,11125461903,1199
2023-24,Bellfield Group Limited,75116583834,8023
2023-24,Belmont 16Ft Sailing Club Ltd,50001020471,4530
2023-24,Ben Buckler Eyewear Pty Ltd,55155832241,8532
2023-24,Bendigo And Adelaide Bank Limited,11068049178,6221
2023-24,Bendigo Hotel Fund Trust II,15614347297,4520
2023-24,Bendigo United Friendly Societies Pharmacies Ltd,51087822268,4271
2023-24,Benedict Industries Pty Limited,46001926503,2922
2023-24,Benevolent Aged Care Ltd,14650323599,8601
2023-24,Bensonlily Surfers Paradise Pty Ltd,54610683308,4400
2023-24,Bentley Systems Incorporated.,59061925335,3492
2023-24,Bentleys QLD,23009965379,6932
2023-24,Berakah Christian Education Ltd,96002837658,8023
2023-24,Berkley Insurance Company,53126559706,6322
2023-24,Berkshire Hathaway Specialty Insurance Company,84600643034,6322
2023-24,Bernardi Group Pty Ltd,84093421919,4110
2023-24,Bernardi Group Pty Ltd,84093421919,4279
2023-24,Berry Street Victoria Incorporated,24719196762,8790
2023-24,Best Bar Pty Ltd,48068713539,3339
2023-24,Best Bar Pty Ltd,48068713539,2299
2023-24,Best Bar Pty Ltd,48068713539,2221
2023-24,Best Employment Limited,31078059248,6962
2023-24,Best Practice Software Pty Ltd,92104808988,4222
2023-24,Bethany Christian Care,28041667312,8601
2023-24,Bethesda Hospital Inc,22500997716,8401
2023-24,Betts Group Pty Ltd,41008675929,4252
2023-24,Beveridge Williams & Co. Pty. Ltd.,38006197235,6922
2023-24,Beyond Bank Australia Limited,15087651143,6221
2023-24,Beyond Blue Limited,87093865840,8790
2023-24,Beyond International Pty Limited,38714858454,5511
2023-24,Bfr Practice Trust & Blamp Rsa Trust Others,38714858454,8520
2023-24,Bhagwan Marine Pty Ltd,81009154349,5219
2023-24,Bi-Guri Pty Ltd,23001706010,3339
2023-24,Bible Society Australia,85214424729,9540
2023-24,Bible Society Australia,85214424729,4244
2023-24,Bidfood Australia Limited,33000228231,3605
2023-24,Bidfood Australia Limited,33000228231,5102
2023-24,Bidfood Australia Limited,33000228231,3609
2023-24,Bidfood Australia Limited,33000228231,6962
2023-24,Big Ben Holdings Pty. Limited,63008434562,600
2023-24,Big Consolidated Ltd,58602041350,6940
2023-24,Big Fat Smile Group Ltd,82002796232,8710
2023-24,Big River Group Pty Ltd,72000009754,1493
2023-24,Bild Services Pty Ltd,85088563571,3109
2023-24,Billanook College Limited,37005705555,8023
2023-24,Billard Leece Partnership Pty Ltd,36069344038,6921
2023-24,Bing Lee Electrics Pty Ltd,61000733488,4229
2023-24,Biniris (Aust.) Pty. Ltd.,68071134686,7311
2023-24,Biomerieux Australia Pty. Ltd.,18007122527,2419
2023-24,Biotronik Australia Pty Limited,52085953608,3491
2023-24,Birdon Global Pty Ltd,93646170836,2391
2023-24,Birdsnest Pty Limited,75151383416,4251
2023-24,Bis Industries Limited,13125202253,5029
2023-24,Bis Industries Limited,13125202253,1090
2023-24,Bishop Druitt College Council,33434271424,8023
2023-24,Black & White Holdings Limited,92081459065,4623
2023-24,Black Dog Institute,12115954197,8599
2023-24,Black Swan Health Limited,64169929677,8599
2023-24,"BlackRock, Inc.",,6419
2023-24,Blackfriars Priory School,97606650231,8023
2023-24,Blackhawk Network (Australia) Pty Ltd,84123251703,3800
2023-24,Blackmores Limited,35009713437,1841
2023-24,Blacktown Workers' Club Ltd,21000858006,4530
2023-24,Block Inc,,6419
2023-24,Block Inc,,5420
2023-24,Bloomberg L.P.,72058079146,6020
2023-24,Blue Illusion Australia Pty. Ltd.,65006678566,4251
2023-24,Blue Lion Moving Services Pty Ltd,82166786947,4610
2023-24,Blue Mountains Grammar School Ltd,33002306318,8023
2023-24,Blue Ocean Operation Pty Ltd,31601800739,4400
2023-24,Bluefin Resources Pty. Limited,48106436837,7211
2023-24,Bluefit Pty Ltd,74127508230,9111
2023-24,Bluescope Steel Limited,16000011058,2110
2023-24,Bluestone Administrative Services Pty Limited,81108308890,6230
2023-24,Bluestone Animal Hospitals Pty Ltd,35151398211,6970
2023-24,Bluestone Mines Tasmania Joint Venture Pty Ltd,35141265974,809
2023-24,Blum Australia Pty Ltd,80076459713,3339
2023-24,Blum Group Holding GmbH,,3339
2023-24,Boandik Lodge Incorporated,87396698358,8601
2023-24,Boart Longyear Limited,49123052728,3419
2023-24,Bob Jane Corporation Pty Ltd,52005870431,3922
2023-24,Boc Limited,95000029729,1811
2023-24,Boc Limited,95000029729,3321
2023-24,Boc Limited,95000029729,4610
2023-24,Boc Limited,95000029729,3419
2023-24,Boehringer Ingelheim Pty Ltd,52000452308,3739
2023-24,Boehringer Ingelheim Pty Ltd,52000452308,3720
2023-24,Boeing Australia Holdings Proprietary Limited,42101168932,2394
2023-24,Boeing Australia Holdings Proprietary Limited,42101168932,6961
2023-24,Boeing Australia Holdings Proprietary Limited,42101168932,7600
2023-24,Bond University Limited,88010694121,8102
2023-24,Boneham Aged Care Services Inc,63201477650,8601
2023-24,Booktopia Group Limited,60067456473,
2023-24,Boom Logistics Ltd,28095466961,3292
2023-24,Booroongen Djugun Limited,79638718552,8601
2023-24,Booth Transport Pty Ltd,98007678622,4610
2023-24,Boroondara Aged Services Society,66004574547,8790
2023-24,Bostik Australia Pty Ltd,79003893838,1915
2023-24,Boston Scientific Pty Ltd,45071676063,3491
2023-24,Bouygues Construction Australia Pty Ltd,37144013801,3109
2023-24,Bouygues SA,60067456473,3020
2023-24,Bowen & Pomeroy Proprietary Limited,78004174887,3331
2023-24,Bowen Rail Company Pty Ltd,77638074889,4710
2023-24,Boyce Pty Limited,45660258524,6932
2023-24,Brady Australia Pty Ltd,28000788447,2599
2023-24,Brady Marine & Civil Pty Ltd,96147065843,6923
2023-24,Braeside Mills Operations Pty Ltd,57659692421,3731
2023-24,Brambles Limited,89118896021,6631
2023-24,Brand Collective Pty Ltd,34098742628,4251
2023-24,Brand Collective Pty Ltd,34098742628,3712
2023-24,Brand Collective Pty Ltd,34098742628,4252
2023-24,Bravura Solutions Operations Pty Limited,15111148826,7000
2023-24,Brennan IT Pty Limited,29082699367,7000
2023-24,Breville Group Limited,90086933431,3494
2023-24,Brickworks Ltd,17000028526,2021
2023-24,Bridgestone Corporation Japan,,3504
2023-24,Bridgestone Corporation Japan,,1090
2023-24,Bridgestone Corporation Japan,,9419
2023-24,Briggs & Stratton Australia Pty. Limited,13006576656,3499
2023-24,Bright Food Group Holdings Pty Ltd,95152610645,1199
2023-24,Bright Food Group Holdings Pty Ltd,95152610645,3603
2023-24,Bright Food Group Holdings Pty Ltd,95152610645,3609
2023-24,Bright Food Group Holdings Pty Ltd,95152610645,1140
2023-24,Bright Food Group Holdings Pty Ltd,95152610645,3605
2023-24,Brighton Grammar School.,61004117668,8023
2023-24,"Brigidine College, Indooroopilly",89109598905,8022
2023-24,Brigidine College; St Ives,15085694695,8022
2023-24,Brisbane Airport Corporation Pty Limited,54076870650,5220
2023-24,Brisbane Bears-Fitzroy Football Club Limited,43054263473,9112
2023-24,Brisbane Convention Centre Hotel (Development) Limited,77063152107,4400
2023-24,Brisbane Racing Club Limited,80133679786,9121
2023-24,Bristol-Myers Squibb Australia Pty Ltd,33004333322,3720
2023-24,Britax Childcare Pty Ltd,55006773600,3739
2023-24,Brite Services,47114989650,8790
2023-24,Brl Holdings Pty Ltd,79067554563,4610
2023-24,Broadcom Inc.,44192236048,7000
2023-24,Broadlex Services Pty Ltd,56060581526,7311
2023-24,Brophy Family & Youth Servs Inc.,80114143802,8790
2023-24,Brotherhood Of St Laurence,24603467024,8790
2023-24,Brothers' Leagues Club (Townsville) Ltd.,26404704475,4530
2023-24,Brown Brothers Milawa Vineyard Pty. Limited,56005349235,1214
2023-24,Brown-Forman Australia Pty Limited,87000064086,3606
2023-24,Brunel Australia Holdings Pty Ltd,60078544126,7211
2023-24,Brunel Australia Holdings Pty Ltd,60078544126,7212
2023-24,Bsh Home Appliances Pty Ltd,22109198405,4221
2023-24,Buchan Holdings Pty Ltd,55621716765,6921
2023-24,Bucher Municipal Pty Ltd,68004992090,2469
2023-24,Buddi Australia Pty Ltd,23637716584,7712
2023-24,Buildcorp Group Pty Limited,85091336168,3020
2023-24,Building Group Apprenticeship Scheme Ltd.,23009544978,3020
2023-24,Built Holdings Pty Limited,47108928409,3020
2023-24,Bunbury Cathedral Grammar School Inc,36007093540,8023
2023-24,Bundaberg Brewed Drinks Pty Ltd,40009781953,1211
2023-24,Bundaberg Christian College Limited,36066982974,8023
2023-24,Bundaberg Friendly Society Medical Institute Limited,30087649223,8401
2023-24,Bupa Investments Overseas Limited,,8601
2023-24,Bupa Investments Overseas Limited,,6321
2023-24,Bupa Investments Overseas Limited,,8511
2023-24,Bupa Investments Overseas Limited,,8532
2023-24,Bupa Investments Overseas Limited,,8531
2023-24,Burbank Australia Pty Ltd,91007099872,3019
2023-24,Burbank Trading Pty Ltd,37011066934,4212
2023-24,Burberry Limited,,4251
2023-24,Bureau Veritas Australia Pty Ltd,15090874570,6925
2023-24,Bureau Veritas Australia Pty Ltd,15090874570,6962
2023-24,Burra Foods Pty. Ltd.,58007119904,1133
2023-24,Burwood R S L Club Ltd,49000975646,4530
2023-24,Bus Queensland Pty. Ltd.,82010516757,4622
2023-24,Bush Heritage Australia,78053639115,8922
2023-24,Bushland Health Group Limited,56857928614,8601
2023-24,Buslines Group Pty Limited,99000016339,4621
2023-24,Busways Group Pty Ltd,48114855551,4622
2023-24,Busways Group Pty Ltd,48114855551,7211
2023-24,Butterfly Foundation,42102193582,8790
2023-24,Byrnecut Australia Pty Ltd,94129142516,804
2023-24,Byrnecut Australia Pty Ltd,94129142516,1090
