CompanyId,ShareClassId,Symbol,ExchangeId,CurrencyId,Valoren,CUSIP,ISIN,IPODate,IsDepositaryReceipt,DepositaryReceiptRatio,SecurityType,ShareClassDescription,ShareClassStatus,IsPrimaryShare,IsDividendReinvest,IsDirectInvest,InvestmentId,IPOOfferPrice,DelistingDate,DelistingReason,MIC,CommonShareSubType,IPOOfferPriceRange,ExchangeSubMarketGlobalId,ConversionRatio,ActiveOrDelisted
0C00000L6G,0P00006XTN,CVA,ASX,AUD,,,AU000000CVA5,2004-11-03,0,,ST00000001,,D,1,,,F0000001GP,,2011-02-09,Acquired,XASX,,,,1.000000000,Delisted
0C00000L6H,0P0000AW7X,LRRCD,ASX,AUD,,,AU0000LRRCD6,,0,,ST00000001,,D,0,,,F000001779,,2015-10-19,Assimilation,XASX,,,,1.000000000,Delisted
0C00000L6I,0P00006W72,EIM,ASX,AUD,,,AU000000EIM3,1984-11-22,0,,ST00000001,,D,1,0,,E0AUS00NEK,,2014-08-28,Other events,XASX,,,,1.000000000,Delisted
0C00000L6J,0P00006XTO,SAY,ASX,AUD,,,AU000000SAY5,1997-05-27,0,,ST00000001,,D,1,0,,F0000001GN,,2019-08-29,Other events,XASX,,,,1.000000000,Delisted
0C00000L6L,0P0001OCOD,AIVO,ASX,AUD,,,AU0000205346,2022-01-25,0,,ST00000008,Warrants (21/01/2024),D,0,,,F00001DE1L,,2024-01-15,Other events,XASX,,,,,Delisted
0C00000L6M,0P0000Q5JT,GCG,ASX,AUD,,,AU000000GCG3,1987-01-15,0,,ST00000001,,D,1,1,,F000003SE5,,2013-12-02,Privatization,XASX,,,,1.000000000,Delisted
0C00000L6N,0P00006W74,ADA,ASX,AUD,,,AU000000ADA7,1998-02-27,0,,ST00000001,,D,0,0,,E0AUS01DHE,,2025-01-08,Other events,XASX,,,,1.000000000,Delisted
0C00000L6O,0P00006W75,ADU,ASX,AUD,,,AU000000ADU5,2001-06-07,0,,ST00000001,,D,1,,,E0AUS01D85,,2011-12-05,Acquired,XASX,,,,1.000000000,Delisted
0C00000L6P,0P00006W76,AAU,ASX,AUD,,,AU000000AAU1,1999-11-04,0,,ST00000001,,D,1,0,,E0AUS01EPU,,2019-12-23,Other events,XASX,,,,1.000000000,Delisted
0C00000L6Q,0P00006W77,ADB,ASX,AUD,,,AU000000ADB5,1987-03-26,0,,ST00000001,,D,0,,,E0AUS00UEX,,2014-09-25,Consolidation/Exchange,XASX,,,,1.000000000,Delisted
0C00000L6R,0P00006W78,ABC,ASX,AUD,,,AU000000ABC7,1962-05-31,0,,ST00000001,,D,0,0,,E0AUS00JBQ,,2024-07-03,Other events,XASX,,,,1.000000000,Delisted
0C00000L6T,0P00006W7A,ADI,ASX,AUD,,,AU000000ADI0,1980-07-03,0,,ST00000001,,D,1,,,E0AUS01PUF,,2014-09-25,Acquired,XASX,,,,1.000000000,Delisted
0C00000L6U,0P00006XTR,ABY,ASX,AUD,,,AU000000ABY1,2006-05-11,0,,ST00000001,,D,0,0,,F0000001GI,,2017-08-09,Other events,XASX,,,,1.000000000,Delisted
0C00000L6V,0P00006W7B,CBK,ASX,AUD,,,AU000000CBK6,1984-10-11,0,,ST00000001,,D,1,0,,E0AUS01Q0G,,2016-01-04,Other events,XASX,,,,1.000000000,Delisted
0C00000L6X,0P00006W7D,ADZ,ASX,AUD,,,AU000000ADZ4,1997-06-12,0,,ST00000001,,D,1,0,,E0AUS00YG9,,2012-04-01,Other events,XASX,,,,1.000000000,Delisted
0C00000L6Y,0P00006W7E,ADG,ASX,AUD,,,AU000000ADG4,1987-08-13,0,,ST00000001,,D,1,0,,E0AUS01J70,,2010-12-15,Acquired,XASX,,,,1.000000000,Delisted
0C00000L71,0P00006XTT,AHG,ASX,AUD,,,,1991-11-07,0,,ST00000001,,D,1,,,F0000001GD,,2010-03-04,Other events,XASX,,,,1.000000000,Delisted
0C00000L72,0P00006W7G,AES,ASX,AUD,,,AU000000AES7,2000-10-13,0,,ST00000001,,D,1,0,,E0AUS01JB5,,2016-01-04,Other events,XASX,,,,1.000000000,Delisted
0C00000L73,0P0001P7YJ,OOKOA,ASX,AUD,,,AU0000219693,2022-07-06,0,,ST00000008,Warrants (08/07/2024),D,0,,,F00001E0R9,,2022-07-15,Other events,XASX,,,,,Delisted
0C00000L73,0P0001PHM0,FL1OB,ASX,AUD,,,AU0000297806,2022-07-27,0,,ST00000008,Warrants (08/07/2024),D,0,,,F00001E8PD,,2024-07-02,Other events,XASX,,,,,Delisted
0C00000L76,0P00006XTV,IFS,ASX,AUD,,,AU000000IFS7,2004-06-16,0,,ST00000001,,D,1,0,,F0000001G9,,2015-08-31,Other events,XASX,,,,1.000000000,Delisted
0C00000L77,0P00006XTW,ADT,ASX,AUD,,,AU000000ADT7,1991-05-09,0,,ST00000001,,D,1,,,F0000001G6,,2012-04-01,Other events,XASX,,,,1.000000000,Delisted
0C00000L78,0P00006XTX,AQE,ASX,AUD,,,AU000000AQE1,2000-08-21,0,,ST00000001,,D,1,,,F0000001G4,,2010-04-29,Other events,XASX,,,,1.000000000,Delisted
0C00000L7A,0P00006W7J,AVE,ASX,AUD,,,AU000000AVE1,2004-11-18,0,,ST00000001,,D,1,0,,E0AUS04CPY,,2010-12-29,Acquired,XASX,,,,1.000000000,Delisted
0C00000L7D,0P00006W7L,AGC,ASX,AUD,,,AU000000AGC6,2000-01-07,0,,ST00000001,,D,1,,,E0AUS04BO7,,2014-09-25,Acquired,XASX,,,,1.000000000,Delisted
0C00000L7E,0P00006W7M,BTR,ASX,AUD,,,AU000000BTR5,1987-11-12,0,,ST00000001,,D,1,0,,E0AUS01D7N,,2014-12-15,Acquired,XASX,,,,1.000000000,Delisted
0C00000L7H,0P00006W7P,AIG,ASX,AUD,,,AU000000AIG3,1986-07-03,0,,ST00000001,,D,1,,,E0AUS01NPN,,2012-12-31,Other events,XASX,,,,1.000000000,Delisted
0C00000L7I,0P00006W7Q,ALB,ASX,AUD,,,AU000000ALB8,2004-03-26,1,1.000000000,ST00000001,,D,0,0,,E0AUS04B3F,,2013-05-16,Privatization,XASX,,,,1.000000000,Delisted
0C00000L7K,0P00006W7R,TSN,ASX,AUD,,,AU0000182867,2003-12-23,0,,ST00000001,,D,1,0,,E0AUS04C2D,,2023-08-21,Other events,XASX,,,,1.000000000,Delisted
0C00000L7M,0P00006W7S,ALS,ASX,AUD,,,AU000000ALS2,1979-06-30,0,,ST00000001,,D,1,,,E0AUS00LEU,,2014-09-25,Acquired,XASX,,,,1.000000000,Delisted
0C00000L7N,0P00006W7T,SRE,ASX,AUD,,,AU000000SRE1,1971-08-24,0,,ST00000001,,D,1,0,,E0AUS01EXD,,2014-04-10,Other events,XASX,,,,1.000000000,Delisted
0C00000L7P,0P00009XZW,OCP,ASX,AUD,,,AU000000OCP8,2004-12-22,0,,ST00000001,,D,0,1,,F000000LJV,,2020-02-18,Other events,XASX,,,,1.000000000,Delisted
0C00000L7Q,0P00006XU3,AFG,ASX,AUD,,,,2001-02-28,0,,ST00000001,,D,0,0,,E0AUS01CGV,,2012-03-09,Other events,XASX,,,,1.000000000,Delisted
0C00000L7R,0P00006W7W,AGM,ASX,AUD,,,AU000000AGM5,1993-10-29,0,,ST00000001,,D,0,,,E0AUS00UEA,,2014-09-25,Acquired,XASX,,,,1.000000000,Delisted
0C00000L7S,0P00006W7X,AGS,ASX,AUD,,,AU000000AGS2,1994-10-19,0,,ST00000001,,D,0,0,,E0AUS01P7F,,2022-07-20,Other events,XASX,,,,1.000000000,Delisted
0C00000L7U,0P00006W7Y,ALD,ASX,AUD,,,GB00B44QDS07,2003-12-08,0,,ST00000001,,D,0,,,E0AUS04G0L,,2012-09-10,Acquired,XASX,,,,1.000000000,Delisted
0C00000L7U,0P0000TK85,ALD,ASX,AUD,,,AU000000ALD4,2003-12-08,1,1.000000000,ST00000001,DR,D,0,,,F00000ML9T,,2014-09-25,Acquired,XASX,,,,1.000000000,Delisted
0C00000L7X,0P0001MJIT,STKOA,ASX,AUD,,,AU0000144297,2021-05-17,0,,ST00000008,Warrants (17/05/2024),D,0,,,F0000173ZO,,2024-05-13,Other events,XASX,,,,,Delisted
0C00000L7Z,0P00006W81,ASU,ASX,AUD,,,AU000000ASU3,1987-09-24,0,,ST00000001,,D,1,,,E0AUS00ZQT,,2012-05-02,Other events,XASX,,,,1.000000000,Delisted
0C00000L80,0P00006W82,ALW,ASX,AUD,,,AU000000ALW4,1993-05-13,0,,ST00000001,,D,1,0,,E0AUS01CJZ,,2014-09-25,Acquired,XASX,,,,1.000000000,Delisted
0C00000L82,0P00006W84,ALU,ASX,AUD,,,AU000000ALU8,1999-08-04,0,,ST00000001,,D,0,0,,E0AUS0161S,,2024-08-06,Other events,XASX,,,,1.000000000,Delisted
0C00000L83,0P0001P9WJ,GGEO,ASX,AUD,,,AU0000228371,2022-06-20,0,,ST00000008,Warrants (16/06/2025),D,0,,,F00001E2BP,,2025-06-11,Other events,XASX,,,,,Delisted
0C00000L85,0P00006W88,LNR,ASX,AUD,,,,1997-03-20,0,,ST00000001,Class A,D,0,0,,E0AUS00WSM,,2021-02-12,Other events,XASX,,,,1.000000000,Delisted
0C00000L87,0P00006XU7,AZD,ASX,AUD,,,AU000000AZD4,2006-04-28,0,,ST00000001,,D,1,,,F0000001FL,,2012-04-01,Other events,XASX,,,,1.000000000,Delisted
0C00000L89,0P00006W8B,AMB,ASX,AUD,,,AU000000AMB6,1999-11-23,0,,ST00000001,,D,1,1,,E0AUS01LYH,,2020-10-01,Other events,XASX,,,,1.000000000,Delisted
0C00000L8A,0P00006W8C,DVA,ASX,AUD,,,AU000000DVA3,2000-06-16,0,,ST00000001,,D,1,0,,E0AUS01POO,,2016-10-07,Acquired,XASX,,,,1.000000000,Delisted
0C00000L8B,0P00006W8D,AMM,ASX,AUD,,,AU000000AMM3,1994-07-26,0,,ST00000001,,D,1,0,,E0AUS012LT,,2015-07-08,Acquired,XASX,,,,1.000000000,Delisted
0C00000L8D,0P00006W8F,AEC,ASX,AUD,,,AU000000AEC1,1994-04-28,0,,ST00000001,,D,1,0,,E0AUS01EMX,,2010-11-12,Acquired,XASX,,,,1.000000000,Delisted
0C00000L8F,0P00006W8H,ALT,ASX,AUD,,,AU000000ALT0,2000-10-25,0,,ST00000001,,D,1,0,,E0AUS01C9J,,2023-08-29,Other events,XASX,,,,1.000000000,Delisted
0C00000L8F,0P0001MS3F,ALTOB,ASX,AUD,,,AU0000159030,2021-06-23,0,,ST00000008,Warrants (18/06/2023),D,0,,,F00001896P,,2023-06-12,Other events,XASX,,,,,Delisted
0C00000L8G,0P00006W8I,AND,ASX,AUD,,,AU000000AND0,1995-12-18,0,,ST00000001,,D,0,,,E0AUS01CXZ,,2010-12-09,Acquired,XASX,,,,1.000000000,Delisted
0C00000L8I,0P0001PVC8,AARO,ASX,AUD,,,AU0000242398,2022-10-11,0,,ST00000008,Warrants (24/10/2025),D,0,,,F00001EJZB,,2025-10-22,Other events,XASX,,,,,Delisted
0C00000L8J,0P00006W8K,AGP,ASX,AUD,,,GB0006449366,1992-04-09,0,,ST00000001,,D,0,,,E0GBR002T4,,2012-03-23,Other events,XASX,,,,1.000000000,Delisted
0C00000L8K,0P00006W8L,ANC,ASX,AUD,,,AU000000ANC2,1952-01-01,0,,ST00000001,,D,1,,,E0AUS002TM,,2012-04-01,Other events,XASX,,,,1.000000000,Delisted
0C00000L8L,0P00011GXY,ADJN,ASX,AUD,,,AU00000ADJN6,2013-12-10,0,,ST00000001,Shs 2013-24.12.13 Issue 13,D,0,,,F00000S764,,2013-12-24,Assimilation,XASX,,,,1.000000000,Delisted
0C00000L8O,0P0000RTDB,AZZG,ASX,AUD,,,AU00000AZZG9,2003-11-03,0,,ST00000002,10 % Notes 2003-30.10.23 Conv.Red.Unsec.,D,0,,,F00000LJF9,,2018-11-06,Other events,XASX,,,,1.000000000,Delisted
0C00000L8S,0P00006W8Q,AXM,ASX,AUD,,,AU000000AXM0,2002-06-05,0,,ST00000001,,D,1,0,,E0AUS01POW,,2014-08-28,Other events,XASX,,,,1.000000000,Delisted
0C00000L8T,0P00006XUC,AOP,ASX,AUD,,,AU000000AOP2,2005-06-29,0,,ST00000001,,D,0,0,,F0000001FC,,2021-12-17,Other events,XASX,,,,1.000000000,Delisted
0C00000L8V,0P00006W8R,AQP,ASX,AUD,,,,1999-09-29,0,,ST00000001,,D,1,0,,E0AUS00Y6Y,,2016-04-14,Privatization,XASX,,,,1.000000000,Delisted
0C00000L8W,0P00006W8S,AQA,ASX,AUD,,,AU000000AQA9,2000-06-28,0,,ST00000001,,D,1,0,,E0AUS01PP2,,2014-09-25,Acquired,XASX,,,,1.000000000,Delisted
0C00000L8X,0P0001PNK0,ARUO,ASX,AUD,,,AU0000237927,2022-08-30,0,,ST00000008,Warrants (25/02/2024),D,0,,,F00001EDHQ,,2024-02-26,Other events,XASX,,,,,Delisted
0C00000L8X,0P0001S4QS,ARUOA,ASX,AUD,,,AU0000315152,2023-12-27,0,,ST00000008,Warrants (20/06/2025),D,0,,,F00001IO22,,2025-06-16,Other events,XASX,,,,,Delisted
0C00000L8Y,0P00006XUF,LHB,ASX,AUD,,,AU000000LHB3,2006-10-25,0,,ST00000001,,D,0,0,,F0000001F7,,2022-01-21,Other events,XASX,,,,1.000000000,Delisted
0C00000L8Y,0P000170N1,LHBN,ASX,AUD,,,AU00000LHBN1,2015-11-13,0,,ST00000001,Shs 2015-7.12.15 Issue 15,D,0,,,F00000WJED,,2015-12-07,Assimilation,XASX,,,,1.000000000,Delisted
0C00000L8Z,0P00006W8T,ARQ,ASX,AUD,,,AU000000ARQ3,1987-05-21,0,,ST00000001,,D,0,,,E0AUS04BF5,,2010-04-29,Other events,XASX,,,,1.000000000,Delisted
0C00000L92,0P0001MFV7,AGYO,ASX,AUD,,,AU0000041121,2019-03-22,0,,ST00000008,Warrants (31/03/2022),D,0,,,F00001710J,,2022-03-28,Other events,XASX,,,,,Delisted
0C00000L93,0P00006XUH,LHM,ASX,AUD,,,AU000000LHM0,2004-10-05,0,,ST00000001,,D,1,0,,F0000001F4,,2025-08-29,Other events,XASX,,,,1.000000000,Delisted
0C00000L93,0P0001N2JB,LHMO,ASX,AUD,,,AU00000LHMO6,2016-07-18,0,,ST00000008,Warrants (12/08/2021),D,0,,,F00001CB06,,2021-08-09,Other events,XASX,,,,,Delisted
0C00000L96,0P00006W8Y,AOE,ASX,AUD,,,AU000000AOE6,2000-08-17,0,,ST00000001,,D,0,,,E0AUS01K2M,,2010-08-24,Privatization,XASX,,,,1.000000000,Delisted
0C00000L97,0P00006XUI,EOR,ASX,AUD,,,AU000000EOR0,2004-12-10,0,,ST00000001,,D,1,0,,F0000001F0,,2020-05-04,Other events,XASX,,,,1.000000000,Delisted
0C00000L98,0P00006XUJ,LPD,ASX,AUD,,,AU000000LPD2,1994-04-19,0,,ST00000001,,D,0,0,,F0000001EY,,2025-08-29,Other events,XASX,,,,1.000000000,Delisted
0C00000L98,0P0001MH6B,LPDOC,ASX,AUD,,,AU0000084675,2020-05-06,0,,ST00000008,Warrants (18/05/2022),D,0,,,F00001727K,,2022-05-13,Other events,XASX,,,,,Delisted
0C00000L98,0P0001MMRF,LPDOD,ASX,AUD,,,AU0000153199,2021-06-07,0,,ST00000008,Warrants (18/06/2023),D,0,,,F0000176DL,,2023-06-12,Other events,XASX,,,,,Delisted
0C00000L98,0P0001N35D,LPDOB,ASX,AUD,,,AU0000046104,2019-05-23,0,,ST00000008,Warrants (05/06/2022),D,0,,,F00001CE9A,,2022-05-31,Other events,XASX,,,,,Delisted
0C00000L98,0P0001SSOH,LPDOE,ASX,AUD,,,AU0000327256,2024-04-23,0,,ST00000008,Warrants (07/11/2026),D,0,,,F00001KR4D,,2025-09-01,Other events,XASX,,,,,Delisted
0C00000L9A,0P00006XUK,FEI,ASX,AUD,,,AU000000FEI7,2004-11-11,0,,ST00000001,,D,1,0,,F0000001EX,,2021-08-31,Other events,XASX,,,,1.000000000,Delisted
0C00000L9A,0P0001ABYP,WSGDC,ASX,AUD,,,AU0000WSGDD2,2017-04-20,0,,ST00000001,Registered Shs Deferred Delivery,D,0,,,F00000YVQ9,,2017-04-24,Assimilation,XASX,,,,1.000000000,Delisted
0C00000L9D,0P0001SCHR,CQTOA,ASX,AUD,,,AU0000420762,2024-02-02,0,,ST00000008,Warrants (30/11/2025),D,0,,,F00001JAMS,,2025-11-24,Other events,XASX,,,,,Delisted
0C00000L9F,0P00006W93,ATV,ASX,AUD,,,AU000000ATV9,1994-03-29,0,,ST00000001,,D,1,0,,E0AUS00NBD,,2014-09-25,Consolidation/Exchange,XASX,,,,1.000000000,Delisted
0C00000L9F,0P0000D4SQ,ATVCD,ASX,AUD,,,AU0000ATVCD7,,0,,ST00000001,Shs Partly Paid AUD 0.09,D,0,,,F000001PUW,,2014-09-25,Consolidation/Exchange,XASX,,,,1.000000000,Delisted
0C00000L9G,0P00006W94,ATI,ASX,AUD,,,AU000000ATI6,1987-06-11,0,,ST00000001,,D,1,0,,E0AUS01O17,,2016-09-27,Other events,XASX,,,,1.000000000,Delisted
0C00000L9I,0P00006XUM,AGO,ASX,AUD,,,AU000000AGO1,2004-12-16,0,,ST00000001,,D,0,1,,F0000001ER,,2019-01-28,Other events,XASX,,,,1.000000000,Delisted
0C00000L9L,0P0001NOXV,AEEO,ASX,AUD,,,AU0000181919,2021-11-09,0,,ST00000008,Warrants (30/06/2024),D,0,,,F00001CXQJ,,2024-06-24,Other events,XASX,,,,,Delisted
0C00000L9N,0P00006W9A,AUT,ASX,AUD,,,AU000000AUT1,1986-09-04,0,,ST00000001,,D,1,0,,E0AUS01JV3,,2014-09-09,Privatization,XASX,,,,1.000000000,Delisted
0C00000L9O,0P00006XUO,AXO,ASX,AUD,,,AU000000AXO6,2004-10-22,0,,ST00000001,,D,1,,,F0000001EN,,2011-05-12,Acquired,XASX,,,,1.000000000,Delisted
0C00000L9Q,0P00006XUP,AUS,ASX,AUD,,,AU000000AUS3,2004-05-03,0,,ST00000001,,D,1,,,F0000001EM,,2014-09-25,Consolidation/Exchange,XASX,,,,1.000000000,Delisted
0C00000L9R,0P00006XUQ,AAX,ASX,AUD,,,AU000000AAX5,2006-06-14,0,,ST00000001,,D,1,1,,F0000001EL,,2016-09-09,Privatization,XASX,,,,1.000000000,Delisted
0C00000L9S,0P00006W9C,AET,ASX,AUD,,,AU000000AET5,1994-01-24,0,,ST00000001,,D,0,,,E0AUS00UN0,,2016-07-22,Other events,XASX,,,,1.000000000,Delisted
0C00000L9T,0P00006W9D,ANE,ASX,AUD,,,AU000000ANE8,1984-09-20,0,,ST00000001,,D,1,0,,E0AUS00NCT,,2012-04-01,Other events,XASX,,,,1.000000000,Delisted
0C00000L9U,0P0001MFVZ,AQDOC,ASX,AUD,,,AU0000061004,2019-11-18,0,,ST00000008,Warrants (30/11/2021),D,0,,,F00001711B,,2021-11-25,Other events,XASX,,,,,Delisted
0C00000L9V,0P00006W9E,RFL,ASX,AUD,,,AU000000RFL3,2000-02-23,0,,ST00000001,,D,1,0,,E0AUS04BXU,,2017-05-24,Other events,XASX,,,,1.000000000,Delisted
0C00000L9X,0P00006W9G,AUN,ASX,AUD,,,AU000000AUN4,1999-07-20,0,,ST00000001,,D,1,,,E0AUS04AQR,,2012-04-27,Privatization,XASX,,,,1.000000000,Delisted
0C00000L9Z,0P00006W9I,AEO,ASX,AUD,,,AU000000AEO6,2001-03-05,0,,ST00000001,,D,1,,,E0AUS01C9L,,2011-05-16,Acquired,XASX,,,,1.000000000,Delisted
0C00000LA1,0P00006W9J,CNC,ASX,AUD,,,AU000000CNC8,1993-10-05,0,,ST00000001,,D,1,,,E0AUS04C7J,,2012-08-30,Other events,XASX,,,,1.000000000,Delisted
0C00000LA3,0P00006W9L,APG,ASX,AUD,,,AU000000APG8,1986-07-24,0,,ST00000001,,D,0,0,,E0AUS00M1P,,2023-10-16,Other events,XASX,,,,1.000000000,Delisted
0C00000LA4,0P00006W9M,AUO,ASX,AUD,,,AU000000AUO2,1997-05-26,0,,ST00000001,,D,0,,,E0AUS00XND,,2010-04-29,Other events,XASX,,,,1.000000000,Delisted
0C00000LA5,0P00006XUT,TTA,ASX,AUD,,,AU000000TTA3,2006-02-16,0,,ST00000001,,D,1,0,,F0000001EI,,2025-07-09,Other events,XASX,,,,1.000000000,Delisted
0C00000LA7,0P00006XUV,ARH,ASX,AUD,,,AU000000ARH2,1984-06-07,0,,ST00000001,,D,1,0,,F0000001EG,,2018-10-02,Other events,XASX,,,,1.000000000,Delisted
0C00000LA8,0P00006W9N,RHS,ASX,AUD,,,AU000000RHS4,1987-03-05,0,,ST00000001,,D,1,0,,E0AUS01K8L,,2018-06-18,Other events,XASX,,,,1.000000000,Delisted
0C00000LAB,0P00006W9P,AEN,ASX,AUD,,,AU000000AEN8,2001-01-25,0,,ST00000001,,D,1,,,E0AUS01OQ4,,2012-04-01,Other events,XASX,,,,1.000000000,Delisted
0C00000LAC,0P00006XUX,PRL,ASX,AUD,,,AU0000115719,1994-02-09,0,,ST00000001,,D,0,0,,F0000001DX,,2025-03-25,Other events,XASX,,,,1.000000000,Delisted
0C00000LAE,0P0001726E,AFIND,NZE,NZD,,,AU0000AFINA6,2015-11-25,0,,ST00000001,,D,0,,,F00000WKPT,,2016-02-03,Assimilation,XNZE,,,,1.000000000,Delisted
0C00000LAE,0P000172D5,AFINA,ASX,AUD,,,AU0000AFINA6,2015-11-26,0,,ST00000001,,D,0,,,F00000WKPT,,2016-02-03,Assimilation,XASX,,,,1.000000000,Delisted
0C00000LAF,0P00006W9R,AGL,ASX,AUD,,,,1871-01-01,0,,ST00000001,,D,0,,,E0AUS00346,,2014-09-25,Consolidation/Exchange,XASX,,,,1.000000000,Delisted
0C00000LAF,0P0000EOOT,AG2,ASX,AUD,,,AU000000AG28,,0,,ST00000001,,D,1,,,F000001ERR,,2015-05-19,Other events,XASX,,,,1.000000000,Delisted
0C00000LAG,0P00006W9S,MDG,ASX,AUD,,,AU000000MDG9,1987-08-13,0,,ST00000001,,D,0,0,,E0AUS01C4E,,2017-02-14,Other events,XASX,,,,1.000000000,Delisted
0C00000LAH,0P00006XUZ,VES,ASX,AUD,,,AU000000VES3,1994-12-19,0,,ST00000001,,D,1,0,,F0000001DV,,2013-08-26,Other events,XASX,,,,1.000000000,Delisted
0C00000LAI,0P0001P9AD,AUZO,ASX,AUD,,,AU0000223703,2022-06-20,0,,ST00000008,Warrants (30/05/2024),D,0,,,F00001E1TI,,2024-05-27,Other events,XASX,,,,,Delisted
0C00000LAK,0P00006W9U,API,ASX,AUD,,,AU000000API4,1997-06-16,0,,ST00000001,,D,0,0,,E0AUS012I5,,2022-04-04,Other events,XASX,,,,1.000000000,Delisted
0C00000LAL,0P00006XV1,APL,ASX,AUD,,,,2000-04-07,0,,ST00000001,,D,1,,,F0000001DT,,2014-09-25,Acquired,XASX,,,,1.000000000,Delisted
0C00000LAN,0P00006XV3,ASR,ASX,AUD,,,AU000000ASR9,1992-01-02,0,,ST00000001,,D,1,,,F0000001DR,,2011-10-19,Other events,XASX,,,,1.000000000,Delisted
0C00000LAQ,0P00006W9X,ADQ,ASX,AUD,,,AU000000ADQ3,1998-08-06,0,,ST00000001,,D,1,1,,E0AUS01JV8,,2018-08-08,Other events,XASX,,,,1.000000000,Delisted
0C00000LAR,0P00006W9Y,AUW,ASX,AUD,,,AU000000AUW5,2005-02-15,0,,ST00000001,,D,1,,,E0AUS04B2H,,2010-04-29,Other events,XASX,,,,1.000000000,Delisted
0C00000LAS,0P00006W9Z,AEK,ASX,AUD,,,AU000000AEK4,2000-12-20,0,,ST00000001,,D,1,0,,E0AUS01PQ2,,2015-11-11,Acquired,XASX,,,,1.000000000,Delisted
0C00000LAT,0P00006WA0,AWE,ASX,AUD,,,AU000000AWE9,1997-07-02,0,,ST00000001,,D,0,0,,E0AUS01DHG,,2019-02-01,Other events,XASX,,,,1.000000000,Delisted
0C00000LAU,0P00006WA1,AZC,ASX,AUD,,,AUOSAU000756,1994-12-22,0,,ST00000001,,D,0,0,,E0AUS01QJU,,2016-01-04,Other events,XASX,,,,1.000000000,Delisted
0C00000LAU,0P0000AQD0,AZCCA,ASX,AUD,,,AU0000AZCCA0,,0,,ST00000001,,D,0,,,F0000017J0,,2016-01-04,Other events,XASX,,,,1.000000000,Delisted
0C00000LAU,0P0001BFBF,OAG,ASX,AUD,,,AU000000OAG1,2017-08-01,0,,ST00000001,,D,1,,,F00000ZCIB,,2017-12-15,Other events,XASX,,,,1.000000000,Delisted
0C00000LAW,0P00013496,AUVDA,ASX,AUD,,,AU0000AUVDA9,2014-05-12,0,,ST00000001,Shs 2014-15.7.14/Deferred Delivery,D,0,,,F00000TGZR,,2014-07-15,Assimilation,XASX,,,,1.000000000,Delisted
0C00000LAW,0P0001MFAL,YPBOB,ASX,AUD,,,AU0000137424,2021-03-01,0,,ST00000008,Warrants (23/02/2022),D,0,,,F0000170QZ,,2022-02-18,Other events,XASX,,,,,Delisted
0C00000LAW,0P0001PDQD,YPBO,ASX,AUD,,,AU0000231946,2022-07-11,0,,ST00000008,Warrants (05/07/2024),D,0,,,F00001E5CB,,2024-07-02,Other events,XASX,,,,,Delisted
0C00000LAX,0P00006WA2,AIY,ASX,AUD,,,AU000000AIY6,1999-03-19,0,,ST00000001,,D,1,0,,E0AUS01QQS,,2021-11-23,Other events,XASX,,,,1.000000000,Delisted
0C00000LAY,0P00006WA3,ALO,ASX,AUD,,,AU000000ALO1,1994-02-09,0,,ST00000001,,D,1,,,E0AUS01J02,,2009-09-23,Other events,XASX,,,,1.000000000,Delisted
0C00000LAZ,0P00006WA4,AHG,ASX,AUD,,,AU000000AHG5,2005-11-03,0,,ST00000001,,D,0,0,,E0AUS04AX0,,2019-09-30,Other events,XASX,,,,1.000000000,Delisted
0C00000LB0,0P00006WA5,AAT,ASX,AUD,,,AU000000AAT3,1986-01-30,0,,ST00000001,,D,0,1,,E0AUS01CZ1,,2016-01-13,Other events,XASX,,,,1.000000000,Delisted
0C00000LB1,0P00006XV6,AZX,ASX,AUD,,,AU000000AZX2,2005-10-04,0,,ST00000001,,D,0,,,F0000001DO,,2012-04-11,Acquired,XASX,,,,1.000000000,Delisted
0C00000LB1,0P0000UZF7,AZXXE,ASX,AUD,,,AU0000AZXXE4,2011-12-22,0,,ST00000001,Shs Issue 11 (Spin Off)/Entitlement to Shs in Auzex Exploration,D,1,,,F00000NIO5,,2014-09-25,Assimilation,XASX,,,,1.000000000,Delisted
0C00000LB2,0P00006WA6,PC1,ASX,AUD,,,AU0000010324,1971-08-25,0,,ST00000001,,D,0,0,,E0AUS01K8M,,2019-08-30,Other events,XASX,,,,1.000000000,Delisted
0C00000LB3,0P00006XV7,AVS,ASX,AUD,,,AU000000AVS1,2004-06-24,0,,ST00000001,,D,1,,,F0000001DN,,2011-07-15,Other events,XASX,,,,1.000000000,Delisted
0C00000LB4,0P00006WA7,AVR,ASX,AUD,,,AU000000AVR3,1971-03-25,0,,ST00000001,,D,1,0,,E0AUS00YHL,,2014-09-25,Consolidation/Exchange,XASX,,,,1.000000000,Delisted
0C00000LB6,0P00006WA9,DSX,ASX,AUD,,,AU000000DSX1,1994-04-21,0,,ST00000001,,D,1,0,,E0AUS00WXU,,2019-01-01,Other events,XASX,,,,1.000000000,Delisted
0C00000LB7,0P00006WAA,AVO,ASX,AUD,,,AU000000AVO0,2002-04-15,0,,ST00000001,,D,1,,,E0AUS01JY5,,2014-09-25,Consolidation/Exchange,XASX,,,,1.000000000,Delisted
